Ride ID,Request Time,Customer ID,Pickup Location,Drop Location,Ride Type,Estimated Fare,Actual Fare,Distance (km),Estimated Time (mins),Actual Time (mins),Traffic Condition,Driver ID,Vehicle Type,Driver Rating,Payment Method,Payment Status,Ride Status,Customer Rating
74c9acd0,43:27.9,CUST6093,Kolkata,Delhi,Car,175.86,169.6767569,19.59,17,22,Medium,DRV619,Hatchback,3.5,Cash on Delivery,Failed,No-show,3
bbf1d07c,38:27.9,CUST2842,Hyderabad,Kolkata,Car,1350.45,1390.685612,4.28,31,32,Low,DRV603,Sedan,3.8,Credit Card,Failed,No-show,3
64ca5906,15:27.9,CUST3796,Chennai,Mumbai,Car,96.64,140.9608278,9.18,28,37,Low,DRV586,Hatchback,3.7,Debit Card,Success,Completed,3.7
d3448821,11:27.9,CUST2790,Bangalore,Ahmedabad,Auto,1369.52,1366.976906,23.3,35,33,Medium,DRV879,Hatchback,3.7,Credit Card,Success,Completed,1.2
69913a6c,06:27.9,CUST1724,Bangalore,Delhi,Car,1302.26,1378.740991,6.35,24,22,Medium,DRV960,Sedan,3.2,Wallet,Pending,Cancelled,3
c985604e,22:27.9,CUST9717,Chennai,Bangalore,Bike,446.3,427.6484046,15.25,45,42,Low,DRV656,Bike,3,UPI,Failed,Cancelled,3
0f869d7b,28:27.9,CUST3258,Mumbai,Bangalore,Car,240.2,229.7332593,2.11,41,41,Low,DRV240,Sedan,3.1,Debit Card,Success,Completed,2.4
18ec15f6,14:27.9,CUST9945,Bangalore,Mumbai,Car,681.4,747.6786826,18.33,16,18,High,DRV507,Electric,4,Wallet,Success,Cancelled,3
e1727319,13:27.9,CUST8030,Pune,Bangalore,Bike,1021.86,1045.889889,15.89,16,11,Medium,DRV317,Bike,3.6,UPI,Pending,Cancelled,3
7b141ab8,50:27.9,CUST4860,Kolkata,Pune,Bike,142.73,157.9754564,7.39,44,50,Low,DRV728,Bike,3.7,UPI,Failed,Cancelled,3
5ea5abf1,13:27.9,CUST5129,Ahmedabad,Bangalore,Bike,278.96,281.8784983,14.12,44,52,High,DRV369,Bike,3.3,UPI,Pending,Cancelled,3
b12a1d65,45:27.9,CUST6450,Mumbai,Ahmedabad,Car,477.57,519.0816182,13.86,41,42,Medium,DRV771,SUV,3.4,UPI,Failed,Completed,4.6
7724fb0e,32:27.9,CUST4511,Bangalore,Chennai,Bike,696.91,724.8081664,7.73,7,2,Medium,DRV774,Bike,3.8,Debit Card,Success,Completed,4.4
71493203,49:27.9,CUST4411,Mumbai,Kolkata,Bike,418.76,429.4809582,8.68,40,49,High,DRV252,Bike,3.8,Debit Card,Success,Completed,2.1
ce005aed,10:27.9,CUST3368,Pune,Delhi,Auto,1151.13,1188.649557,1.54,21,17,High,DRV302,Sedan,3.2,UPI,Success,No-show,3
c4f8923d,39:27.9,CUST2567,Mumbai,Hyderabad,Auto,1356.57,1374.863365,6.82,25,30,Medium,DRV383,Sedan,4.2,Wallet,Failed,No-show,3
fa4d2f9d,44:27.9,CUST8929,Bangalore,Hyderabad,Bike,181.24,172.7035835,18.77,34,35,Low,DRV254,Bike,4.5,UPI,Success,Cancelled,3
ea0e8313,43:27.9,CUST4141,Hyderabad,Delhi,Auto,675.37,666.339091,3.26,33,42,High,DRV758,Bike,4.9,Credit Card,Success,Cancelled,3
30854f70,53:27.9,CUST7978,Pune,Ahmedabad,Auto,970.28,979.9987543,13.8,21,17,Low,DRV736,Hatchback,4.4,Wallet,Failed,No-show,3
cd01f96d,03:27.9,CUST3379,Mumbai,Delhi,Auto,350.77,425.274282,12.11,26,21,Medium,DRV394,Hatchback,3.9,Wallet,Pending,Completed,2.5
434c0968,08:27.9,CUST8078,Mumbai,Bangalore,Car,761.8,752.713284,16.34,45,52,Medium,DRV391,Bike,3.3,Wallet,Failed,Cancelled,3
8beb8840,36:27.9,CUST7210,Kolkata,Hyderabad,Car,1118.29,1100.160859,15.92,32,40,Medium,DRV981,Sedan,4.3,Wallet,Failed,Cancelled,3
79b6ca54,14:27.9,CUST5241,Hyderabad,Mumbai,Car,289.85,270.3861048,16.68,9,11,Medium,DRV396,SUV,3.7,Wallet,Failed,Cancelled,3
96017214,26:27.9,CUST9322,Pune,Mumbai,Auto,313.68,367.6718168,20.22,17,18,High,DRV459,Hatchback,4.1,Wallet,Failed,Cancelled,3
d8c00260,54:27.9,CUST2321,Chennai,Bangalore,Bike,139.72,152.4341042,15.2,19,27,High,DRV392,Bike,4.2,Cash on Delivery,Failed,Completed,4.8
f899792d,10:27.9,CUST1897,Mumbai,Delhi,Car,320.57,394.4709758,10.16,37,34,Medium,DRV613,Sedan,4.4,UPI,Pending,No-show,3
8cf44215,31:27.9,CUST3575,Bangalore,Pune,Auto,851.87,852.5069616,23.12,11,8,Low,DRV871,Sedan,4.1,Wallet,Pending,Completed,1.6
f09338f9,37:27.9,CUST6203,Mumbai,Hyderabad,Bike,785.44,824.1116865,17.47,39,40,Medium,DRV626,Bike,4.7,Wallet,Pending,Completed,2.6
5036c20c,24:27.9,CUST5320,Bangalore,Mumbai,Auto,97.85,113.2918728,3.01,26,27,High,DRV473,Hatchback,3.2,Wallet,Success,No-show,3
b01f8cfc,17:27.9,CUST5034,Kolkata,Chennai,Bike,751.02,765.0157135,7.34,10,5,Low,DRV244,Bike,4.5,Cash on Delivery,Failed,Completed,2.5
9d3d9bd9,16:27.9,CUST7267,Ahmedabad,Hyderabad,Car,595.75,609.1556971,1.64,13,15,Low,DRV443,Sedan,3.4,Cash on Delivery,Success,Completed,3.8
29a8334a,10:27.9,CUST9836,Kolkata,Bangalore,Auto,650.26,633.1428473,13.47,29,32,Medium,DRV893,SUV,3.4,Cash on Delivery,Failed,No-show,3
096aa715,07:27.9,CUST3457,Mumbai,Chennai,Auto,1286.95,1340.490416,3.97,28,27,Medium,DRV692,SUV,3.8,Wallet,Pending,Cancelled,3
95dac571,06:27.9,CUST2500,Pune,Ahmedabad,Car,1449.19,1509.341827,21.54,28,38,Medium,DRV716,Electric,5,Credit Card,Failed,No-show,3
d9386f25,58:27.9,CUST7760,Delhi,Pune,Bike,81.06,114.2387777,21.09,16,19,Medium,DRV150,Bike,3.8,Debit Card,Success,No-show,3
80c7f0b7,48:27.9,CUST6228,Mumbai,Chennai,Bike,976.15,953.1188014,7.81,35,30,High,DRV715,Bike,3.1,Cash on Delivery,Failed,Cancelled,3
dcf7520c,51:27.9,CUST5986,Delhi,Kolkata,Car,757.03,821.1226993,11.6,16,24,High,DRV642,Electric,5,Debit Card,Success,Completed,1.1
b1d632ba,49:27.9,CUST5925,Chennai,Pune,Bike,1332.17,1326.886013,11.75,14,22,Medium,DRV883,Bike,5,Debit Card,Failed,Completed,4.9
2269ca21,04:27.9,CUST5057,Pune,Kolkata,Auto,1203.07,1245.824463,7.87,22,28,High,DRV233,Hatchback,3.4,UPI,Pending,No-show,3
83ff135f,10:27.9,CUST8307,Chennai,Bangalore,Auto,413.36,393.2140642,6.66,36,45,Medium,DRV316,Hatchback,4.5,Cash on Delivery,Success,Cancelled,3
283ac064,21:27.9,CUST1990,Ahmedabad,Delhi,Car,233.75,306.8818492,22.98,10,12,Medium,DRV715,Hatchback,3.4,Cash on Delivery,Failed,Completed,3.7
eaa54ee8,30:27.9,CUST1872,Kolkata,Hyderabad,Bike,1070.8,1095.815253,15.98,19,27,Medium,DRV430,Bike,3.4,Credit Card,Success,Completed,1.8
deff323f,03:27.9,CUST9034,Bangalore,Delhi,Car,472.26,539.4350845,13.28,21,31,High,DRV364,Hatchback,3.2,Credit Card,Success,No-show,3
7fdb8de4,57:27.9,CUST1994,Bangalore,Ahmedabad,Auto,138.94,139.618663,3.99,11,11,Low,DRV496,Bike,4.3,Credit Card,Pending,No-show,3
75e41535,05:27.9,CUST8518,Delhi,Chennai,Bike,671.44,672.0966557,8.57,10,9,Medium,DRV637,Bike,3.1,Credit Card,Success,No-show,3
cd4542e8,59:27.9,CUST9760,Hyderabad,Mumbai,Car,284.17,298.9842547,11.58,21,28,Medium,DRV339,Electric,4.5,Wallet,Failed,Completed,1
8e9de8c7,22:27.9,CUST2280,Hyderabad,Pune,Car,490.33,487.0268845,6.19,26,22,High,DRV406,Hatchback,3.4,Debit Card,Failed,Cancelled,3
40f2172c,24:27.9,CUST5948,Bangalore,Kolkata,Bike,191.63,174.2361381,7.1,36,31,Low,DRV800,Bike,3.4,Credit Card,Pending,No-show,3
2d5d8981,20:27.9,CUST3344,Bangalore,Hyderabad,Car,990.31,1068.164881,12.23,40,46,Medium,DRV449,SUV,3.5,UPI,Success,Cancelled,3
ea5bcadf,32:27.9,CUST5164,Delhi,Pune,Bike,1087.61,1103.356844,23.17,9,5,High,DRV429,Bike,4.9,Debit Card,Failed,No-show,3
ba27909e,33:27.9,CUST1460,Hyderabad,Chennai,Car,193.99,220.5326683,12.05,36,45,Low,DRV935,Hatchback,3.2,Wallet,Success,Cancelled,3
38e7cbf3,32:27.9,CUST9540,Mumbai,Pune,Auto,894.75,926.2939326,3.07,29,24,Medium,DRV439,Sedan,4.8,Wallet,Success,No-show,3
c7e758da,12:27.9,CUST7379,Bangalore,Hyderabad,Auto,397.12,385.8528277,22.2,30,38,High,DRV736,Bike,3.1,Debit Card,Pending,Cancelled,3
659150cd,24:27.9,CUST4988,Delhi,Chennai,Bike,1498.2,1553.771528,18.05,13,20,High,DRV560,Bike,3.9,Wallet,Failed,No-show,3
3.00E+48,32:27.9,CUST3487,Mumbai,Chennai,Car,474.46,457.5120981,11.51,40,35,Medium,DRV588,Bike,4.5,Cash on Delivery,Failed,Cancelled,3
7015a326,43:27.9,CUST4361,Delhi,Kolkata,Car,1058.59,1134.135933,4.52,7,8,Medium,DRV735,Sedan,4.3,UPI,Failed,Completed,2.6
70149641,14:27.9,CUST1562,Bangalore,Chennai,Auto,569.55,555.5436979,2.66,7,10,Medium,DRV609,Hatchback,3.3,Debit Card,Success,Cancelled,3
9c9aeaa7,58:27.9,CUST9774,Ahmedabad,Chennai,Bike,994.77,1019.415039,4.56,5,9,High,DRV230,Bike,3.5,Cash on Delivery,Success,Cancelled,3
4dd3c744,46:27.9,CUST2415,Bangalore,Kolkata,Bike,413.62,383.9345226,24.05,34,41,Medium,DRV652,Bike,3.6,UPI,Success,No-show,3
9993dc9b,12:27.9,CUST9835,Kolkata,Chennai,Bike,423.59,423.9941613,24.61,11,10,High,DRV495,Bike,3.6,Cash on Delivery,Pending,Cancelled,3
0b668330,52:27.9,CUST6752,Ahmedabad,Chennai,Bike,984.84,1042.56445,16.94,19,14,Medium,DRV839,Bike,3.7,Cash on Delivery,Failed,No-show,3
7675880a,14:27.9,CUST2277,Hyderabad,Pune,Car,410.3,404.5925132,10.02,26,36,High,DRV490,Hatchback,3.4,UPI,Failed,Completed,4.5
98068b7f,00:27.9,CUST9759,Delhi,Kolkata,Bike,1119.6,1194.813897,6.52,9,16,Medium,DRV600,Bike,4.2,Cash on Delivery,Pending,Completed,3.5
33104ea4,11:27.9,CUST4465,Chennai,Mumbai,Car,245.19,282.830797,23.02,8,5,High,DRV936,Sedan,3.1,Credit Card,Pending,No-show,3
06e57d07,44:27.9,CUST8221,Mumbai,Delhi,Bike,807.43,868.8636577,2.72,24,25,Medium,DRV774,Bike,4.9,Cash on Delivery,Success,Completed,3.5
e4d55692,03:27.9,CUST3720,Bangalore,Delhi,Bike,807.21,832.4812933,20.49,40,42,Medium,DRV334,Bike,4,Credit Card,Pending,Cancelled,3
8875eb63,28:27.9,CUST9631,Delhi,Mumbai,Auto,420.03,497.9194138,3.59,12,19,Low,DRV784,Hatchback,3.3,Cash on Delivery,Pending,Completed,2.4
9f79b1e7,44:27.9,CUST3162,Pune,Bangalore,Bike,1444.64,1470.634686,22.59,38,41,High,DRV858,Bike,4.9,Credit Card,Pending,Cancelled,3
ee12b610,01:27.9,CUST3327,Mumbai,Kolkata,Auto,268.98,323.7005302,11.33,5,14,Low,DRV815,Electric,3.6,Cash on Delivery,Pending,Cancelled,3
c3762379,03:27.9,CUST4874,Ahmedabad,Pune,Bike,599.25,659.0290386,16.31,26,30,Low,DRV276,Bike,4.3,Cash on Delivery,Failed,No-show,3
273d68b5,39:27.9,CUST7855,Mumbai,Bangalore,Bike,1153.52,1184.374829,6.26,24,32,Low,DRV161,Bike,4.4,Wallet,Failed,Completed,1.4
1bcf82fd,58:27.9,CUST7731,Mumbai,Hyderabad,Auto,498.77,533.4001811,14.3,16,11,Low,DRV521,Sedan,4.7,Debit Card,Failed,Cancelled,3
c21f4366,31:27.9,CUST4250,Hyderabad,Mumbai,Auto,452.52,449.2141358,21.01,26,21,High,DRV125,Electric,3.3,Cash on Delivery,Success,Cancelled,3
ee00de86,32:27.9,CUST3949,Ahmedabad,Chennai,Auto,319.77,364.3083822,11.14,36,31,Low,DRV101,Sedan,4.5,UPI,Pending,Cancelled,3
6cdd5bac,17:27.9,CUST7207,Kolkata,Hyderabad,Car,221.89,286.1948215,2.91,10,8,Low,DRV749,Electric,4.3,Debit Card,Pending,No-show,3
3aebd796,54:27.9,CUST4333,Pune,Mumbai,Car,691.01,686.380192,19.99,33,43,Medium,DRV123,Bike,3.8,Cash on Delivery,Pending,Completed,4.6
c50ab9c5,19:27.9,CUST3518,Bangalore,Ahmedabad,Bike,1485.16,1541.987845,10.89,26,21,Medium,DRV490,Bike,3.1,Credit Card,Failed,Completed,4.2
c9e8c355,26:27.9,CUST6565,Ahmedabad,Hyderabad,Bike,1195.38,1176.609614,10.13,36,37,Low,DRV727,Bike,3.1,Cash on Delivery,Success,Completed,4
df985888,51:27.9,CUST4339,Pune,Delhi,Bike,1171.45,1198.51706,21.51,14,12,High,DRV157,Bike,4.1,Cash on Delivery,Failed,Completed,1.3
9.40E+17,23:27.9,CUST7911,Bangalore,Pune,Bike,1486.12,1472.008501,21.77,21,24,High,DRV459,Bike,4.7,Cash on Delivery,Success,Completed,1.6
960fb2e8,45:27.9,CUST6158,Chennai,Bangalore,Auto,523.17,559.5845888,10.21,40,42,Medium,DRV855,Electric,3,Credit Card,Success,No-show,3
3ade89ee,07:27.9,CUST2561,Hyderabad,Bangalore,Auto,1319.72,1343.049595,15.89,22,21,Medium,DRV526,Sedan,4.5,UPI,Failed,Cancelled,3
a7bf43d4,10:27.9,CUST6669,Kolkata,Chennai,Car,1038.03,1029.405631,3.97,42,47,Low,DRV207,Sedan,4.2,Credit Card,Success,Cancelled,3
b312a96a,27:27.9,CUST2985,Mumbai,Pune,Bike,906.33,908.9580889,20.12,19,27,Low,DRV274,Bike,3.2,Debit Card,Success,Completed,3.5
3de9a990,06:27.9,CUST6584,Mumbai,Kolkata,Bike,165.64,182.0220039,17.82,18,26,Low,DRV392,Bike,3.7,Credit Card,Pending,Completed,3.8
af254935,20:27.9,CUST5724,Hyderabad,Pune,Auto,241.23,275.577329,3.93,21,21,Low,DRV100,Bike,3.1,UPI,Pending,No-show,3
e22e8ebd,00:27.9,CUST1400,Hyderabad,Bangalore,Car,349.05,351.3049852,13.84,28,28,Medium,DRV578,Sedan,4.1,Cash on Delivery,Failed,No-show,3
8074bfa2,00:27.9,CUST6826,Hyderabad,Ahmedabad,Car,777.53,774.4649794,7.06,21,18,Low,DRV950,SUV,4.6,Cash on Delivery,Success,Completed,2.9
071228d2,10:27.9,CUST1057,Delhi,Mumbai,Car,1271.13,1267.342413,6.43,27,25,High,DRV292,SUV,5,Credit Card,Pending,Completed,3.5
872a75f6,12:27.9,CUST6804,Ahmedabad,Chennai,Car,64.92,41.53580954,11.79,9,19,Low,DRV839,SUV,4.5,Wallet,Success,Cancelled,3
3d0860b0,50:27.9,CUST5036,Pune,Delhi,Bike,173.33,190.5931225,11.59,43,42,Medium,DRV845,Bike,3.3,Debit Card,Success,No-show,3
b040c1b3,33:27.9,CUST7491,Kolkata,Mumbai,Auto,835.02,857.7157109,11.25,5,13,Low,DRV765,Electric,4.4,Cash on Delivery,Pending,Cancelled,3
8484a1d1,54:27.9,CUST5447,Mumbai,Ahmedabad,Car,1414.06,1443.171493,17.35,12,20,Low,DRV859,Hatchback,4.4,Credit Card,Success,Cancelled,3
76958f9a,17:27.9,CUST4313,Bangalore,Pune,Bike,727.38,797.4511896,3.13,33,42,Low,DRV786,Bike,3.8,Debit Card,Pending,Completed,4.7
8c79752b,10:27.9,CUST8497,Delhi,Hyderabad,Car,176.98,254.4271172,11.95,11,7,Low,DRV387,Bike,3.1,Credit Card,Pending,Completed,3
94016864,46:27.9,CUST8675,Pune,Mumbai,Auto,712.11,711.6328146,7.33,34,36,Low,DRV339,Electric,4,Debit Card,Success,No-show,3
30f7d6b0,28:27.9,CUST1252,Mumbai,Kolkata,Auto,1361.08,1354.462375,19.5,42,42,Medium,DRV156,Sedan,3.3,Cash on Delivery,Failed,No-show,3
b6aa29ac,15:27.9,CUST1501,Ahmedabad,Mumbai,Bike,514.9,562.2327588,2.27,24,27,Medium,DRV990,Bike,3.6,Wallet,Pending,Completed,3
8b3d3fb2,55:27.9,CUST9052,Mumbai,Delhi,Auto,1125.71,1194.721875,5.69,19,29,Medium,DRV103,Electric,4,Debit Card,Success,Cancelled,3
37937790,31:27.9,CUST1099,Mumbai,Delhi,Car,327.41,327.4032889,20.68,6,16,High,DRV950,Electric,4.4,Wallet,Failed,No-show,3
01562bb3,23:27.9,CUST5819,Chennai,Bangalore,Bike,384.15,460.2534906,6.19,9,17,Low,DRV323,Bike,3.5,Debit Card,Success,Completed,1.1
a4061aa4,58:27.9,CUST4980,Bangalore,Ahmedabad,Car,702.38,775.842267,23.19,37,35,High,DRV656,Hatchback,4.7,UPI,Failed,No-show,3
a849ddb7,01:27.9,CUST7582,Kolkata,Pune,Auto,633.31,671.352031,17.74,8,13,Low,DRV980,Electric,3.8,Cash on Delivery,Failed,Cancelled,3
639a02da,49:27.9,CUST7152,Hyderabad,Delhi,Car,228.89,290.3882915,23.47,13,14,Low,DRV628,Bike,3.4,Credit Card,Success,Cancelled,3
371573d2,01:27.9,CUST9737,Chennai,Bangalore,Bike,505.59,510.5857849,1.87,44,45,Low,DRV155,Bike,3.8,Cash on Delivery,Failed,Completed,2.1
4829531f,17:27.9,CUST5041,Pune,Mumbai,Car,1083.86,1112.926851,23.58,13,22,High,DRV902,Sedan,4.9,Cash on Delivery,Success,No-show,3
bb70281d,09:27.9,CUST9617,Pune,Bangalore,Car,1367.3,1340.804732,24.23,5,8,High,DRV916,Electric,4.9,Credit Card,Success,No-show,3
383151b9,10:27.9,CUST8927,Ahmedabad,Kolkata,Auto,1026.49,1096.570632,2.04,17,26,High,DRV129,Hatchback,3.3,Wallet,Success,Cancelled,3
4010e54b,45:27.9,CUST2093,Kolkata,Chennai,Auto,873.59,919.3527373,6.92,37,47,Medium,DRV602,Sedan,3.9,Credit Card,Success,No-show,3
38ec67cf,25:27.9,CUST2607,Kolkata,Hyderabad,Auto,1005.26,1024.750685,10.86,23,22,High,DRV645,Hatchback,4.4,UPI,Failed,Cancelled,3
702f6bec,06:27.9,CUST2063,Bangalore,Pune,Auto,790.43,800.9367582,7.84,23,20,Medium,DRV219,Electric,4.1,Debit Card,Success,Cancelled,3
441cd0ee,08:27.9,CUST5702,Delhi,Bangalore,Car,1110.07,1134.816457,23.68,44,45,Medium,DRV616,Sedan,3.4,Wallet,Pending,Cancelled,3
7d428ab6,03:27.9,CUST7545,Delhi,Ahmedabad,Bike,1101.72,1083.511113,19.31,28,24,Medium,DRV333,Bike,4.4,UPI,Success,Completed,4.3
a2990997,42:27.9,CUST3796,Kolkata,Delhi,Car,741.89,795.7529715,17.24,36,36,Medium,DRV299,Sedan,4.6,Cash on Delivery,Pending,Cancelled,3
6ca9b170,16:27.9,CUST7370,Pune,Kolkata,Car,366.85,425.8451234,7.2,32,40,Low,DRV363,Sedan,4.5,Debit Card,Success,No-show,3
a41f87e6,41:27.9,CUST2086,Kolkata,Mumbai,Auto,1153.25,1181.495686,1.67,40,42,Low,DRV861,Electric,4.3,Credit Card,Failed,No-show,3
0efd16c3,09:27.9,CUST9861,Mumbai,Chennai,Bike,665.29,693.6048929,11.14,36,32,Low,DRV421,Bike,4.6,UPI,Pending,Completed,1.5
90bfbe50,17:27.9,CUST5726,Ahmedabad,Delhi,Auto,746.3,728.8298436,12.01,29,27,High,DRV266,Hatchback,4.4,UPI,Success,Cancelled,3
5ffa26cc,12:27.9,CUST7319,Pune,Chennai,Bike,410.6,416.7167483,24.6,21,31,Low,DRV863,Bike,4.6,UPI,Failed,Completed,4.1
bbf34b32,18:27.9,CUST6285,Pune,Delhi,Bike,74.16,101.8336926,22.36,41,51,Medium,DRV356,Bike,4.4,Debit Card,Failed,No-show,3
55ad8800,58:27.9,CUST9670,Delhi,Kolkata,Bike,901.24,908.2764236,5.94,21,19,High,DRV487,Bike,3.7,Cash on Delivery,Pending,Cancelled,3
2aeec517,11:27.9,CUST8929,Hyderabad,Kolkata,Bike,217.64,206.5525647,14.61,26,22,High,DRV814,Bike,3.8,Cash on Delivery,Failed,No-show,3
9a5e7fdc,12:27.9,CUST2917,Mumbai,Pune,Auto,498.01,519.0050545,24.77,20,16,Low,DRV173,Sedan,3.4,Debit Card,Failed,Completed,2.5
1251008f,16:27.9,CUST6685,Mumbai,Ahmedabad,Car,1148.84,1152.87144,14.38,34,30,Low,DRV624,Electric,3.1,Debit Card,Pending,No-show,3
0a2e8ec3,28:27.9,CUST6946,Ahmedabad,Pune,Car,294.62,365.3476581,12.97,45,40,Low,DRV902,Electric,4.9,UPI,Success,Completed,4.7
2d06cde4,20:27.9,CUST1823,Mumbai,Ahmedabad,Car,60.1,108.801233,1.88,22,20,Medium,DRV177,SUV,4.7,Credit Card,Success,Cancelled,3
ad0a35f6,55:27.9,CUST6260,Hyderabad,Chennai,Bike,1278.35,1328.88468,22.27,17,26,High,DRV133,Bike,4.4,Debit Card,Failed,No-show,3
9.61E+36,13:27.9,CUST6112,Delhi,Ahmedabad,Bike,795.67,782.3226859,18.66,31,35,Medium,DRV977,Bike,3.4,UPI,Failed,No-show,3
46d20a9c,34:27.9,CUST2293,Kolkata,Mumbai,Bike,1126.36,1174.897645,4.16,31,31,Low,DRV567,Bike,3.8,Credit Card,Success,No-show,3
05df5712,34:27.9,CUST3549,Mumbai,Chennai,Car,1252.67,1248.308744,22.16,21,22,High,DRV926,Sedan,3.4,Wallet,Pending,No-show,3
e8a87031,47:27.9,CUST9262,Pune,Chennai,Bike,717.61,719.0500328,21.18,36,38,Medium,DRV907,Bike,4.3,Wallet,Success,Cancelled,3
ad57b70e,11:27.9,CUST1174,Chennai,Hyderabad,Bike,501.67,503.2164271,19.11,29,28,Medium,DRV431,Bike,3.5,Wallet,Failed,Completed,3.9
0c1f1029,04:27.9,CUST1700,Bangalore,Chennai,Car,1248.66,1297.368207,16.07,43,44,Medium,DRV324,SUV,3.5,UPI,Pending,No-show,3
cca7e958,13:27.9,CUST8893,Bangalore,Ahmedabad,Auto,136.2,136.8291167,7.68,38,35,High,DRV192,Sedan,4.6,Credit Card,Pending,No-show,3
a2d1b656,12:27.9,CUST8937,Pune,Kolkata,Bike,1163.91,1167.035431,3.75,18,21,High,DRV409,Bike,3,UPI,Failed,Completed,3.9
e5304464,37:27.9,CUST8205,Pune,Kolkata,Auto,1338.28,1353.572021,24.26,42,49,High,DRV237,Electric,4.5,Debit Card,Failed,Completed,3.3
29e9e803,21:27.9,CUST4303,Kolkata,Delhi,Bike,616.77,677.3313549,5.12,35,37,Medium,DRV491,Bike,3.2,Credit Card,Success,Cancelled,3
2b6a9ac2,23:27.9,CUST3467,Pune,Chennai,Car,1489.36,1515.402711,17.5,44,44,Medium,DRV190,Hatchback,3.3,Wallet,Pending,No-show,3
4c24dd92,58:27.9,CUST5051,Mumbai,Kolkata,Car,1352.02,1374.475915,1.86,12,7,Low,DRV218,Bike,4.4,Cash on Delivery,Pending,No-show,3
72f5ce26,24:27.9,CUST2179,Delhi,Chennai,Car,236.89,303.5625485,7.96,10,15,High,DRV286,Bike,3.5,UPI,Failed,No-show,3
3d73dd87,32:27.9,CUST5150,Pune,Kolkata,Car,1249.13,1318.824014,4.39,34,41,Low,DRV541,SUV,4.6,Credit Card,Failed,Cancelled,3
16788da6,38:27.9,CUST6283,Chennai,Delhi,Car,592.76,644.7935468,13.78,34,34,Low,DRV771,Sedan,4.8,Credit Card,Success,Completed,3.9
bd62d5ef,32:27.9,CUST8828,Kolkata,Delhi,Car,1394.34,1365.943078,11.11,7,15,Low,DRV677,SUV,3.7,Debit Card,Failed,No-show,3
a4bb69c1,33:27.9,CUST9293,Kolkata,Chennai,Bike,1244,1299.833233,11.33,16,19,High,DRV515,Bike,4.2,Debit Card,Pending,No-show,3
846df679,25:27.9,CUST9175,Ahmedabad,Delhi,Auto,730.13,747.7681734,4.42,25,24,Medium,DRV508,Hatchback,3.7,Cash on Delivery,Pending,No-show,3
73bf0f19,02:27.9,CUST1531,Mumbai,Kolkata,Bike,582.18,617.7963931,18.4,14,14,High,DRV961,Bike,4.7,UPI,Failed,Cancelled,3
c9993540,24:27.9,CUST3447,Chennai,Hyderabad,Car,390.05,464.9265373,22.74,15,24,Medium,DRV963,Electric,3.6,Debit Card,Failed,No-show,3
c0995732,38:27.9,CUST9935,Chennai,Pune,Auto,1498.1,1488.624528,11.83,25,34,Low,DRV790,SUV,4.2,UPI,Pending,No-show,3
0e4e2e7a,41:27.9,CUST7027,Mumbai,Pune,Bike,1105.56,1129.673649,15.94,23,24,Medium,DRV458,Bike,4.8,Debit Card,Failed,Cancelled,3
fedff693,00:27.9,CUST1651,Ahmedabad,Delhi,Bike,1329.81,1306.354386,6.21,19,16,Medium,DRV456,Bike,3.9,Cash on Delivery,Failed,Completed,4.3
741e4fc3,02:27.9,CUST1319,Hyderabad,Kolkata,Auto,1293.36,1281.593056,7.18,30,36,Medium,DRV988,Bike,4.3,Credit Card,Success,Completed,3
97b15d2d,07:27.9,CUST6541,Pune,Delhi,Car,578.46,596.8060968,1.91,34,37,Low,DRV281,Bike,3.8,Wallet,Success,No-show,3
155c9d39,24:27.9,CUST3083,Kolkata,Ahmedabad,Car,457.9,524.3317597,3.27,8,8,High,DRV730,Hatchback,3.4,Credit Card,Failed,No-show,3
37895ad0,48:27.9,CUST4749,Pune,Mumbai,Car,196.24,222.9767975,14.89,40,42,High,DRV953,Hatchback,3.9,UPI,Failed,Completed,4
1193567e,08:27.9,CUST9538,Mumbai,Delhi,Car,474.01,449.2238618,24.12,42,43,High,DRV477,Electric,4.4,Wallet,Pending,Completed,3.7
06b121a6,31:27.9,CUST1649,Pune,Hyderabad,Bike,708.12,785.3687186,7.14,7,5,High,DRV133,Bike,4.7,Wallet,Pending,No-show,3
93c6b16b,43:27.9,CUST9025,Hyderabad,Chennai,Bike,1034.1,1102.972835,22.68,5,3,High,DRV242,Bike,4.4,UPI,Success,Completed,2.1
3c429cc1,30:27.9,CUST1746,Bangalore,Pune,Bike,1045.54,1075.280123,10.5,17,18,High,DRV712,Bike,3.9,Credit Card,Failed,Completed,2.3
c26999ef,56:27.9,CUST5133,Mumbai,Ahmedabad,Car,700.1,700.7909116,7.69,18,26,Low,DRV301,Hatchback,3.1,Wallet,Pending,No-show,3
63111a07,14:27.9,CUST5942,Ahmedabad,Pune,Auto,1096.78,1092.045508,10.94,19,24,Low,DRV806,Electric,4,Cash on Delivery,Failed,No-show,3
b431bae5,32:27.9,CUST1644,Pune,Mumbai,Auto,87.92,65.82962156,4.4,17,15,High,DRV225,SUV,4.1,Credit Card,Failed,No-show,3
09f73e5d,32:27.9,CUST5641,Ahmedabad,Hyderabad,Bike,112.9,176.1736199,20.46,26,25,High,DRV749,Bike,3.9,Credit Card,Pending,Cancelled,3
